final_temp,baseline,model,specification,scenario,vlow,low,midl,med,midh,high,vhigh
1.88720996732039,Mueller,Adaptation,Base,Hundred,0.2628289700946681,0.30228171731799314,0.4840668392484825,0.6695388554023454,1.0860294348410582,4.016292327780279,5.908212828243872
1.91407774509805,Mueller,Adaptation,Base,Hundred,0.26021838516661233,0.29982270194728544,0.48128969913688346,0.6669634199405577,1.0890006413567732,4.058496756528144,5.962440597462008
1.93705259803911,Mueller,Adaptation,Base,Hundred,0.257997151983273,0.2977271885493388,0.4789211052833318,0.6647663733423234,1.0914970522328815,4.096398600377638,6.01378739392111
1.93846736928113,Mueller,Adaptation,Base,Hundred,0.25786070483928003,0.2975983659464061,0.4787754350039306,0.6646312387080031,1.0916494443916576,4.0987871779789815,6.017099230537077
1.93998625817003,Mueller,Adaptation,Base,Hundred,0.25771425929156183,0.29746009092355924,0.47861906834542456,0.6644861794205483,1.0918128792408779,4.101358591590797,6.020674159355128
1.94036063725474,Mueller,Adaptation,Base,Hundred,0.2576781699397823,0.29742601305387234,0.4785805305598954,0.6644504281238964,1.0918531356078576,4.101993521173961,6.021558395816015
1.96658249999991,Mueller,Adaptation,Base,Hundred,0.2551571973283266,0.2950435583330453,0.4758850600224384,0.6619495582717191,1.0946457549096174,4.1475684289972365,6.086521740159846
1.97715220588239,Mueller,Adaptation,Base,Hundred,0.2541447938349115,0.294085669149094,0.47480064168799885,0.6609432645424335,1.095756383809918,4.16655461567444,6.114397530311024
1.98424194444446,Mueller,Adaptation,Base,Hundred,0.2534669273068888,0.29344394350246994,0.4740739305787781,0.6602688544125359,1.096496506956701,4.179487961811986,6.133639567459518
1.99284277777766,Mueller,Adaptation,Base,Hundred,0.25264588946878713,0.29266629128861893,0.4731930555717309,0.6594513178894491,1.0973891589557954,4.195391500108078,6.157569258724198
2.05402178104583,Mueller,Adaptation,Base,Hundred,0.24684710284470635,0.28716161639248355,0.46695022933590724,0.6536555531166469,1.1035736044567777,4.315272759536292,6.346336073345629
2.120103856209,Mueller,Adaptation,Base,Hundred,0.2406650934422224,0.28126873259186624,0.46025232960655194,0.6474336991236729,1.1099284172000752,4.458072431264445,6.586775813266165
2.21402753267968,Mueller,Adaptation,Base,Hundred,0.23202414913386826,0.27298769544357177,0.4508133359905106,0.6386590866378928,1.1183793579984624,4.684822955729112,6.993823455572311
2.21480905228742,Mueller,Adaptation,Base,Hundred,0.23195296698277734,0.272919256673241,0.4507351942736978,0.6385864128602962,1.1184468137957633,4.686826848906096,6.997532045938897
2.23322009803908,Mueller,Adaptation,Base,Hundred,0.2302794820932524,0.27130920046660933,0.4488962321432845,0.636875976895612,1.1200222708335683,4.734593869437229,7.086434569075102
2.23937552287584,Mueller,Adaptation,Base,Hundred,0.22972144609576156,0.27077185729210423,0.4482822195263738,0.6363048117750684,1.1205431496728704,4.750803317906045,7.116814758600341
2.2476960784315,Mueller,Adaptation,Base,Hundred,0.2289682919876283,0.2700462655614098,0.44745287999223793,0.6355332930337163,1.121242585514428,4.772904978991468,7.158404394898149
2.27922692810455,Mueller,Adaptation,Base,Hundred,0.22612638397588375,0.2673045386027698,0.44431684789036935,0.6326153508525383,1.1238445050803838,4.858648355324177,7.321469224910306
2.33500978758172,Mueller,Adaptation,Base,Hundred,0.2211458250222008,0.26248467578332346,0.4387949358392799,0.6274753088122347,1.1282593082751564,5.018050560704206,7.631121081998149
2.35086910130735,Mueller,Adaptation,Base,Hundred,0.2197408425037804,0.2611215216530385,0.4372311447614734,0.62601916032353,1.129470510086716,5.065167673583727,7.724093857749821
2.35113846405218,Mueller,Adaptation,Base,Hundred,0.2197170216658886,0.2610983964973091,0.43720460790318544,0.6259944481864244,1.1294909137244415,5.065974811254178,7.7256918342538725
2.3545865522877,Mueller,Adaptation,Base,Hundred,0.2194122175032555,0.2608024541723504,0.4368649809341541,0.6256781688763084,1.1297516030692858,5.076327196252168,7.746203089106398
2.35709545751626,Mueller,Adaptation,Base,Hundred,0.21919058011366305,0.260587214100509,0.43661794125297815,0.6254481053038182,1.1299407083300348,5.083883476100099,7.761192477983311
2.40727040849691,Mueller,Adaptation,Base,Hundred,0.21478373180922328,0.256299327757318,0.43169168019058596,0.6208591936180523,1.1336203328994368,5.2391835414262475,8.072448455748319
2.41444277777778,Mueller,Adaptation,Base,Hundred,0.21415777176396975,0.25568897626676157,0.43098969787169034,0.6202050996832411,1.1341304159036836,5.262034280211698,8.118729020004917
2.45507395424834,Mueller,Adaptation,Base,Hundred,0.21063055952014537,0.25224359023324655,0.42702344697344796,0.6165085536673809,1.1369448894368932,5.394557052225637,8.38934691261689
2.47371862745094,Mueller,Adaptation,Base,Hundred,0.20902271814580434,0.2506695440376252,0.4252093755529594,0.6148173438544107,1.1381936373116834,5.457117844051642,8.518329576451361
2.47766897058828,Mueller,Adaptation,Base,Hundred,0.20868292161761987,0.25033660477051267,0.4248254991037964,0.614459426081407,1.1384547636067213,5.4705141987911405,8.54604567355214
2.4828476960784,Mueller,Adaptation,Base,Hundred,0.2082379215927872,0.249900433771722,0.4243225083815743,0.6139904275593697,1.138795260055859,5.488151058089017,8.5825856972956025
2.50082898692821,Mueller,Adaptation,Base,Hundred,0.20669685290606563,0.2483886066033764,0.42257829173466216,0.6123638978491674,1.1399614059139138,5.550047956744987,8.711267680253869
2.51589885620918,Mueller,Adaptation,Base,Hundred,0.2054101322571584,0.24712470152093194,0.42111916781572667,0.6110030003296085,1.1409194716826636,5.602711236365599,8.821278668556296
2.52426294117632,Mueller,Adaptation,Base,Hundred,0.20469787577878634,0.2464244425688371,0.420310378801938,0.6102485694454939,1.141443636623483,5.632250663979415,8.883188753205072
2.54561225490192,Mueller,Adaptation,Base,Hundred,0.20288599069410002,0.24464102702243612,0.41824935909582317,0.6083257824767403,1.142757030735092,5.708654067086441,9.043970786054707
2.5786105065359,Mueller,Adaptation,Base,Hundred,0.20010285930200444,0.24189580930449922,0.41507342310152356,0.6053620442534242,1.1447176940398534,5.829584397192481,9.300274341640836
2.58617191176476,Mueller,Adaptation,Base,Hundred,0.19946808943254424,0.24126868575285051,0.4143473212797277,0.6046843170120761,1.1451551092613934,5.857780477237273,9.360337906618092
2.5884365686276,Mueller,Adaptation,Base,Hundred,0.1992781901946637,0.2410810010389196,0.4141299719714598,0.6044814378816591,1.1452852553476955,5.866260484177755,9.378423771199444
2.61341423202608,Mueller,Adaptation,Base,Hundred,0.19719032269799047,0.23901524763813992,0.4117364141819504,0.6022469227433643,1.1466943616543324,5.960866346831103,9.580855783938233
2.61599460784306,Mueller,Adaptation,Base,Hundred,0.19697531989817038,0.23880228791467356,0.41148952469347577,0.6020164056510174,1.1468371822432601,5.970752378736331,9.602077507220535
2.62545233660131,Mueller,Adaptation,Base,Hundred,0.1961883838678853,0.23802245365850233,0.4105852249447746,0.6011720222026433,1.14735625209488,6.007167387039538,9.680355233479837
2.63940640522869,Mueller,Adaptation,Base,Hundred,0.19503049356230207,0.23687393205611174,0.4092527657812038,0.5999276985164284,1.1481094593470589,6.061411694286208,9.797266956693687
2.65737807189539,Mueller,Adaptation,Base,Hundred,0.19354478932240377,0.23539834557830414,0.40753975738587683,0.5983277342230824,1.1490573348476272,6.132181939600213,9.950332713126478
2.67563540849663,Mueller,Adaptation,Base,Hundred,0.19204187993129646,0.23390346867633105,0.4058030784400942,0.5967053579329799,1.1499946937130732,6.205124048082925,10.108705873044908
2.67837111111126,Mueller,Adaptation,Base,Hundred,0.19181723870978895,0.23367983603304726,0.4055431612387044,0.5964625212447943,1.150132927431788,6.21614468753384,10.132686276837713
2.69186665032677,Mueller,Adaptation,Base,Hundred,0.19071118054052244,0.23257800946115442,0.40426213797737814,0.5952655798586748,1.1508063779599595,6.270857493299327,10.251936285730103
2.69944856209154,Mueller,Adaptation,Base,Hundred,0.1900913363153907,0.23195999991888294,0.40354330771790137,0.5945938574643667,1.151178547248277,6.301848567018687,10.319626431133774
2.70131459150334,Mueller,Adaptation,Base,Hundred,0.18993895364322505,0.2318080089239402,0.40336648697962374,0.594428616373962,1.1512694621399797,6.3095038693749546,10.336362667977816
2.70458996732039,Mueller,Adaptation,Base,Hundred,0.18967164491632793,0.23154133050979647,0.40305621035728356,0.5941386513943694,1.1514283905067129,6.322967606701462,10.36581237509396
2.71690426470585,Mueller,Adaptation,Base,Hundred,0.18866851585675434,0.23053991930988282,0.40189070881266903,0.5930493584595041,1.1520184817045296,6.373890530662735,10.477367481109479
2.73277120915037,Mueller,Adaptation,Base,Hundred,0.18738032026666657,0.22925241876892238,0.40039136844976475,0.5916478487851778,1.152761517815611,6.440212348949879,10.623049092646308
2.75476191176472,Mueller,Adaptation,Base,Hundred,0.18560302187031685,0.22747325665699566,0.3983178451814969,0.589709235829714,1.1537591241213492,6.533448400358323,10.828573436661035
2.75569635620921,Mueller,Adaptation,Base,Hundred,0.1855277072859741,0.2273977901336947,0.3982298508242993,0.5896269567411846,1.1538006865320167,6.53744415940315,10.837399813374272
2.75626581699353,Mueller,Adaptation,Base,Hundred,0.1854818180455908,0.22735180539185976,0.3981762306970189,0.589576818864839,1.1538259820001846,6.539880574705408,10.842782426594415
2.76734220588244,Mueller,Adaptation,Base,Hundred,0.1845904922263673,0.22645818397531917,0.3971339777695303,0.588602193033577,1.1543130063021403,6.587474634269985,10.948038362021112
2.79052558823515,Mueller,Adaptation,Base,Hundred,0.18273260525229423,0.22459279511484054,0.39495676855953515,0.5865658839489125,1.1553016495396065,6.688348294835175,11.17179526665102
